lake_id,lat,lon,year,froze,ice_on_date,ice_off_date,ice_on_doy,ice_off_doy
70002600,44.73293206543097,-93.41238658980762,1962,Y,NA,1963-04-04,NA,215
70002600,44.73293206543097,-93.41238658980762,1963,Y,NA,1964-04-11,NA,223
70002600,44.73293206543097,-93.41238658980762,1966,Y,1966-12-01,NA,91,NA
70002600,44.73293206543097,-93.41238658980762,1967,Y,1967-11-28,NA,88,NA
70002600,44.73293206543097,-93.41238658980762,1968,Y,1968-12-06,NA,96,NA
70002600,44.73293206543097,-93.41238658980762,1969,Y,1969-11-20,NA,80,NA
70002600,44.73293206543097,-93.41238658980762,1970,Y,1970-11-24,NA,84,NA
70002600,44.73293206543097,-93.41238658980762,1971,Y,1971-11-30,NA,90,NA
70002600,44.73293206543097,-93.41238658980762,1972,Y,1972-11-27,NA,87,NA
70002600,44.73293206543097,-93.41238658980762,1973,Y,1973-12-06,NA,96,NA
70002600,44.73293206543097,-93.41238658980762,1974,Y,1974-12-02,NA,92,NA
70002600,44.73293206543097,-93.41238658980762,1975,Y,1975-11-30,NA,90,NA
70002600,44.73293206543097,-93.41238658980762,1976,Y,1976-11-14,NA,74,NA
70002600,44.73293206543097,-93.41238658980762,1977,Y,1977-11-22,NA,82,NA
70002600,44.73293206543097,-93.41238658980762,1978,Y,1978-11-21,NA,81,NA
70002600,44.73293206543097,-93.41238658980762,1979,Y,1979-12-01,NA,91,NA
70002600,44.73293206543097,-93.41238658980762,1980,Y,1980-12-03,NA,93,NA
70002600,44.73293206543097,-93.41238658980762,1981,Y,1981-12-05,NA,95,NA
70002600,44.73293206543097,-93.41238658980762,1982,Y,1982-11-17,NA,77,NA
70002600,44.73293206543097,-93.41238658980762,1983,Y,1983-12-14,NA,104,NA
70002600,44.73293206543097,-93.41238658980762,1984,Y,1984-11-23,NA,83,NA
70002600,44.73293206543097,-93.41238658980762,1985,Y,1985-11-21,NA,81,NA
70002600,44.73293206543097,-93.41238658980762,1986,Y,1986-11-15,NA,75,NA
70002600,44.73293206543097,-93.41238658980762,1987,Y,1987-11-17,NA,77,NA
70002600,44.73293206543097,-93.41238658980762,1988,Y,1988-11-29,1989-04-15,89,226
70002600,44.73293206543097,-93.41238658980762,1990,Y,NA,1991-04-06,NA,217
70002600,44.73293206543097,-93.41238658980762,2001,Y,2001-12-21,2002-04-13,111,224
70002600,44.73293206543097,-93.41238658980762,2002,Y,2002-11-26,2003-04-03,86,214
70002600,44.73293206543097,-93.41238658980762,2003,Y,NA,2004-04-03,NA,215
70002600,44.73293206543097,-93.41238658980762,2006,Y,NA,2007-03-28,NA,208
70002600,44.73293206543097,-93.41238658980762,2007,Y,2007-12-01,NA,91,NA
70002600,44.73293206543097,-93.41238658980762,2008,Y,2008-11-25,NA,85,NA
70002600,44.73293206543097,-93.41238658980762,2009,Y,2009-12-10,NA,100,NA
70002600,44.73293206543097,-93.41238658980762,2010,Y,2010-12-02,2011-04-11,92,222
70002600,44.73293206543097,-93.41238658980762,2011,Y,2011-12-16,2012-03-17,106,198
70002600,44.73293206543097,-93.41238658980762,2012,Y,2012-12-11,2013-04-29,101,240
70002600,44.73293206543097,-93.41238658980762,2013,Y,2013-11-27,NA,87,NA
70002600,44.73293206543097,-93.41238658980762,2014,Y,2014-11-26,2015-04-01,86,212
70002600,44.73293206543097,-93.41238658980762,2016,Y,NA,2017-03-20,NA,200
70002600,44.73293206543097,-93.41238658980762,2017,Y,NA,2018-05-02,NA,243
70002600,44.73293206543097,-93.41238658980762,2018,Y,NA,2019-04-09,NA,220
70002900,44.627095569423744,-93.43305274093684,2017,Y,NA,2018-04-29,NA,240
70005000,44.63406046126939,-93.413579037821,2011,Y,NA,2012-03-16,NA,197
70005000,44.63406046126939,-93.413579037821,2012,Y,2012-12-11,NA,101,NA
70005000,44.63406046126939,-93.413579037821,2015,Y,NA,2016-03-14,NA,195
70005000,44.63406046126939,-93.413579037821,2016,Y,NA,2017-03-07,NA,187
70005000,44.63406046126939,-93.413579037821,2017,Y,NA,2018-04-30,NA,241
70005000,44.63406046126939,-93.413579037821,2019,Y,NA,2020-03-28,NA,209
70005000,44.63406046126939,-93.413579037821,2020,Y,NA,2021-03-25,NA,205
70005000,44.63406046126939,-93.413579037821,2021,Y,NA,2022-04-10,NA,221
70005000,44.63406046126939,-93.413579037821,2022,Y,NA,2023-04-12,NA,223
70005200,44.63172559094989,-93.47574452702217,2017,Y,NA,2018-04-29,NA,240
70005400,44.70074511977272,-93.47393752583709,2005,Y,2005-11-27,NA,87,NA
70005400,44.70074511977272,-93.47393752583709,2007,Y,2007-12-01,NA,91,NA
70005400,44.70074511977272,-93.47393752583709,2008,Y,NA,2009-03-31,NA,211
70005400,44.70074511977272,-93.47393752583709,2009,Y,2009-12-10,2010-03-31,100,211
70005400,44.70074511977272,-93.47393752583709,2010,Y,2010-11-27,2011-04-10,87,221
70005400,44.70074511977272,-93.47393752583709,2011,Y,2011-12-06,2012-03-17,96,198
70005400,44.70074511977272,-93.47393752583709,2012,Y,2012-12-11,NA,101,NA
70005400,44.70074511977272,-93.47393752583709,2013,Y,2013-11-27,NA,87,NA
70005400,44.70074511977272,-93.47393752583709,2014,Y,2014-11-27,NA,87,NA
70005400,44.70074511977272,-93.47393752583709,2015,Y,2015-12-28,NA,118,NA
70005400,44.70074511977272,-93.47393752583709,2016,Y,NA,2017-03-21,NA,201
70006900,44.651619864154185,-93.4601853816427,1982,Y,NA,1983-04-06,NA,217
70006900,44.651619864154185,-93.4601853816427,2004,Y,NA,2005-04-04,NA,215
70006900,44.651619864154185,-93.4601853816427,2008,Y,2008-11-28,2009-04-03,88,214
70006900,44.651619864154185,-93.4601853816427,2009,Y,2009-12-10,2010-03-31,100,211
70006900,44.651619864154185,-93.4601853816427,2010,Y,2010-11-27,2011-04-10,87,221
70006900,44.651619864154185,-93.4601853816427,2011,Y,2011-12-09,2012-03-17,99,198
70006900,44.651619864154185,-93.4601853816427,2012,Y,2012-12-11,2013-04-28,101,239
70006900,44.651619864154185,-93.4601853816427,2013,Y,2013-11-26,2014-04-18,86,229
70006900,44.651619864154185,-93.4601853816427,2014,Y,2014-11-25,2015-03-31,85,211
70006900,44.651619864154185,-93.4601853816427,2016,Y,NA,2017-03-21,NA,201
70006900,44.651619864154185,-93.4601853816427,2019,Y,NA,2020-03-28,NA,209
70007200,44.71332699687227,-93.44705001186382,1962,Y,NA,1963-04-04,NA,215
70007200,44.71332699687227,-93.44705001186382,1963,Y,NA,1964-04-11,NA,223
70007200,44.71332699687227,-93.44705001186382,1965,Y,NA,1966-03-18,NA,198
70007200,44.71332699687227,-93.44705001186382,1966,Y,1966-12-01,1967-04-03,91,214
70007200,44.71332699687227,-93.44705001186382,1967,Y,1967-11-28,1968-03-23,88,204
70007200,44.71332699687227,-93.44705001186382,1968,Y,1968-12-06,1969-04-14,96,225
70007200,44.71332699687227,-93.44705001186382,1969,Y,1969-11-20,1970-04-20,80,231
70007200,44.71332699687227,-93.44705001186382,1970,Y,1970-11-24,1971-04-15,84,226
70007200,44.71332699687227,-93.44705001186382,1971,Y,1971-11-30,NA,90,NA
70007200,44.71332699687227,-93.44705001186382,1972,Y,1972-11-27,1973-03-30,87,210
70007200,44.71332699687227,-93.44705001186382,1973,Y,1973-12-06,1974-04-17,96,228
70007200,44.71332699687227,-93.44705001186382,1974,Y,1974-12-02,1975-04-26,92,237
70007200,44.71332699687227,-93.44705001186382,1975,Y,1975-11-30,1976-04-02,90,214
70007200,44.71332699687227,-93.44705001186382,1976,Y,1976-11-14,1977-04-06,74,217
70007200,44.71332699687227,-93.44705001186382,1977,Y,1977-11-22,1978-04-11,82,222
70007200,44.71332699687227,-93.44705001186382,1978,Y,1978-11-21,1979-04-20,81,231
70007200,44.71332699687227,-93.44705001186382,1979,Y,1979-12-01,1980-04-17,91,229
70007200,44.71332699687227,-93.44705001186382,1980,Y,1980-12-03,1981-03-22,93,202
70007200,44.71332699687227,-93.44705001186382,1981,Y,1981-12-05,1982-04-17,95,228
70007200,44.71332699687227,-93.44705001186382,1982,Y,1982-11-17,1983-04-06,77,217
70007200,44.71332699687227,-93.44705001186382,1983,Y,1983-12-14,1984-04-12,104,224
70007200,44.71332699687227,-93.44705001186382,1984,Y,1984-11-23,1985-04-11,83,222
70007200,44.71332699687227,-93.44705001186382,1985,Y,1985-11-21,1986-04-05,81,216
70007200,44.71332699687227,-93.44705001186382,1986,Y,1986-11-15,1987-03-14,75,194
70007200,44.71332699687227,-93.44705001186382,1987,Y,1987-11-17,1988-04-04,77,216
70007200,44.71332699687227,-93.44705001186382,1988,Y,1988-11-29,1989-04-15,89,226
70007200,44.71332699687227,-93.44705001186382,1989,Y,1989-11-24,1990-03-29,84,209
70007200,44.71332699687227,-93.44705001186382,1990,Y,1990-12-03,1991-04-06,93,217
70007200,44.71332699687227,-93.44705001186382,1991,Y,1991-11-06,1992-04-06,66,218
70007200,44.71332699687227,-93.44705001186382,1992,Y,1992-12-07,1993-04-18,97,229
70007200,44.71332699687227,-93.44705001186382,1993,Y,1993-11-27,1994-04-04,87,215
70007200,44.71332699687227,-93.44705001186382,1994,Y,1994-12-11,1995-04-25,101,236
70007200,44.71332699687227,-93.44705001186382,1995,Y,1995-11-22,1996-04-20,82,232
70007200,44.71332699687227,-93.44705001186382,1996,Y,1996-11-23,1997-04-05,83,216
70007200,44.71332699687227,-93.44705001186382,1997,Y,1997-11-24,1998-03-28,84,208
70007200,44.71332699687227,-93.44705001186382,1998,Y,1998-12-21,1999-03-31,111,211
70007200,44.71332699687227,-93.44705001186382,1999,Y,1999-12-18,2000-04-06,108,218
70007200,44.71332699687227,-93.44705001186382,2000,Y,2000-11-25,2001-04-15,85,226
70007200,44.71332699687227,-93.44705001186382,2001,Y,2001-12-21,2002-04-13,111,224
70007200,44.71332699687227,-93.44705001186382,2002,Y,2002-11-26,2003-04-03,86,214
70007200,44.71332699687227,-93.44705001186382,2003,Y,2003-12-01,2004-04-03,91,215
70007200,44.71332699687227,-93.44705001186382,2004,Y,2004-12-14,2005-04-08,104,219
70007200,44.71332699687227,-93.44705001186382,2005,Y,2005-12-01,2006-04-06,91,217
70007200,44.71332699687227,-93.44705001186382,2006,Y,2006-12-01,2007-03-28,91,208
70007200,44.71332699687227,-93.44705001186382,2007,Y,2007-12-01,2008-04-21,91,233
70007200,44.71332699687227,-93.44705001186382,2008,Y,2008-11-25,2009-04-04,85,215
70007200,44.71332699687227,-93.44705001186382,2009,Y,2009-12-10,2010-03-31,100,211
70007200,44.71332699687227,-93.44705001186382,2010,Y,2010-11-27,NA,87,NA
70007200,44.71332699687227,-93.44705001186382,2011,Y,2011-12-08,NA,98,NA
70007200,44.71332699687227,-93.44705001186382,2012,Y,2012-12-11,2013-04-29,101,240
70007200,44.71332699687227,-93.44705001186382,2013,Y,2013-11-27,NA,87,NA
70007200,44.71332699687227,-93.44705001186382,2014,Y,2014-11-15,2015-03-29,75,209
70007200,44.71332699687227,-93.44705001186382,2015,Y,2015-12-19,NA,109,NA
70007200,44.71332699687227,-93.44705001186382,2016,Y,NA,2017-03-21,NA,201
70007200,44.71332699687227,-93.44705001186382,2017,Y,2017-12-07,NA,97,NA
70007200,44.71332699687227,-93.44705001186382,2018,Y,2018-11-27,2019-04-09,87,220
70007200,44.71332699687227,-93.44705001186382,2019,Y,NA,2020-03-30,NA,211
70007200,44.71332699687227,-93.44705001186382,2020,Y,NA,2021-03-29,NA,209
70007200,44.71332699687227,-93.44705001186382,2022,Y,2022-11-22,2023-04-13,82,224
70007400,44.7745188738931,-93.44479757084136,2014,Y,2014-11-12,2015-03-23,72,203
70007400,44.7745188738931,-93.44479757084136,2015,Y,2015-12-16,2016-03-12,106,193
70007400,44.7745188738931,-93.44479757084136,2016,Y,2016-11-21,NA,81,NA
70007400,44.7745188738931,-93.44479757084136,2019,Y,NA,2020-03-27,NA,208
70007400,44.7745188738931,-93.44479757084136,2020,Y,2020-12-03,NA,93,NA
70007600,44.75189093325477,-93.43016940365597,2008,Y,NA,2009-03-25,NA,205
70007600,44.75189093325477,-93.43016940365597,2009,Y,2009-12-04,NA,94,NA
70007600,44.75189093325477,-93.43016940365597,2010,Y,2010-11-27,NA,87,NA
70007600,44.75189093325477,-93.43016940365597,2011,Y,2011-12-02,2012-03-16,92,197
70007600,44.75189093325477,-93.43016940365597,2013,Y,2013-11-26,NA,86,NA
70007600,44.75189093325477,-93.43016940365597,2016,Y,NA,2017-03-21,NA,201
70009100,44.59018656008717,-93.52350622763326,1982,Y,NA,1983-03-31,NA,211
70009100,44.59018656008717,-93.52350622763326,2006,Y,2006-12-01,NA,91,NA
70009100,44.59018656008717,-93.52350622763326,2007,Y,NA,2008-04-15,NA,227
70009100,44.59018656008717,-93.52350622763326,2008,Y,2008-11-21,2009-03-25,81,205
70009100,44.59018656008717,-93.52350622763326,2009,Y,2009-12-05,2010-03-31,95,211
70009100,44.59018656008717,-93.52350622763326,2010,Y,2010-11-24,2011-04-10,84,221
70009100,44.59018656008717,-93.52350622763326,2011,Y,2011-12-06,2012-03-16,96,197
70009100,44.59018656008717,-93.52350622763326,2012,Y,2012-12-10,2013-04-28,100,239
70009100,44.59018656008717,-93.52350622763326,2013,Y,2013-11-24,2014-04-14,84,225
70009100,44.59018656008717,-93.52350622763326,2014,Y,2014-11-14,2015-03-26,74,206
70009100,44.59018656008717,-93.52350622763326,2015,Y,2015-12-28,2016-03-13,118,194
70009100,44.59018656008717,-93.52350622763326,2016,Y,2016-12-09,2017-03-07,99,187
70009100,44.59018656008717,-93.52350622763326,2017,Y,NA,2018-04-29,NA,240
70009100,44.59018656008717,-93.52350622763326,2018,Y,NA,2019-04-07,NA,218
70009100,44.59018656008717,-93.52350622763326,2019,Y,NA,2020-03-29,NA,210
70009100,44.59018656008717,-93.52350622763326,2020,Y,NA,2021-03-26,NA,206
70009100,44.59018656008717,-93.52350622763326,2021,Y,NA,2022-04-10,NA,221
70009500,44.7423392571227,-93.51689764704419,2015,Y,NA,2016-03-14,NA,195
70009500,44.7423392571227,-93.51689764704419,2017,Y,NA,2018-05-01,NA,242
70009500,44.7423392571227,-93.51689764704419,2018,Y,NA,2019-04-07,NA,218
70009500,44.7423392571227,-93.51689764704419,2019,Y,NA,2020-03-29,NA,210
70009500,44.7423392571227,-93.51689764704419,2020,Y,NA,2021-03-24,NA,204
70009500,44.7423392571227,-93.51689764704419,2021,Y,2021-12-07,2022-04-11,97,222
70009500,44.7423392571227,-93.51689764704419,2022,Y,2022-11-17,NA,77,NA
70011300,44.66299779144008,-93.63124338251498,2013,Y,NA,2014-04-10,NA,221
70011300,44.66299779144008,-93.63124338251498,2014,Y,NA,2015-03-20,NA,200
70011300,44.66299779144008,-93.63124338251498,2015,Y,2015-12-19,2016-03-11,109,192
70011300,44.66299779144008,-93.63124338251498,2016,Y,NA,2017-03-20,NA,200
70011300,44.66299779144008,-93.63124338251498,2017,Y,2017-12-08,NA,98,NA
70011300,44.66299779144008,-93.63124338251498,2018,Y,2018-11-10,2019-04-04,70,215
70011300,44.66299779144008,-93.63124338251498,2019,Y,NA,2020-03-28,NA,209
70011300,44.66299779144008,-93.63124338251498,2021,Y,NA,2022-04-06,NA,217
70011300,44.66299779144008,-93.63124338251498,2022,Y,2022-11-20,2023-04-12,80,223
70012001,44.73913782829573,-93.53282917279671,2014,Y,NA,2015-03-26,NA,206
70012001,44.73913782829573,-93.53282917279671,2015,Y,NA,2016-03-12,NA,193
70012001,44.73913782829573,-93.53282917279671,2017,Y,NA,2018-05-01,NA,242
70012001,44.73913782829573,-93.53282917279671,2020,Y,NA,2021-03-24,NA,204
70012002,44.72879008953671,-93.52870518584601,2020,Y,NA,2021-03-24,NA,204
70019000,NA,NA,2003,Y,2003-11-18,2004-04-06,78,218
71001300,45.309278879710234,-93.60097531355022,2006,Y,2006-11-30,2007-03-30,90,210
71001300,45.309278879710234,-93.60097531355022,2007,Y,2007-11-27,2008-04-17,87,229
71001300,45.309278879710234,-93.60097531355022,2013,Y,NA,2014-04-13,NA,224
71001300,45.309278879710234,-93.60097531355022,2021,Y,NA,2022-04-10,NA,221
71001301,45.31174792765008,-93.60789406153889,2015,Y,2015-12-19,NA,109,NA
71001301,45.31174792765008,-93.60789406153889,2016,Y,NA,2017-03-27,NA,207
71001301,45.31174792765008,-93.60789406153889,2017,Y,2017-12-07,2018-04-27,97,238
71001301,45.31174792765008,-93.60789406153889,2018,Y,2018-11-10,2019-04-10,70,221
71001301,45.31174792765008,-93.60789406153889,2019,Y,NA,2020-04-02,NA,214
71001301,45.31174792765008,-93.60789406153889,2022,Y,2022-11-20,NA,80,NA
71001302,45.306372470279996,-93.59369870910314,2015,Y,2015-12-20,NA,110,NA
71001302,45.306372470279996,-93.59369870910314,2016,Y,NA,2017-03-29,NA,209
71001302,45.306372470279996,-93.59369870910314,2017,Y,2017-12-08,2018-04-29,98,240
71001302,45.306372470279996,-93.59369870910314,2018,Y,2018-11-10,2019-04-17,70,228
71001302,45.306372470279996,-93.59369870910314,2019,Y,NA,2020-04-02,NA,214
71001600,45.456394338895166,-93.5763799675173,2002,Y,NA,2003-04-11,NA,222
71001600,45.456394338895166,-93.5763799675173,2003,Y,NA,2004-04-05,NA,217
71001600,45.456394338895166,-93.5763799675173,2006,Y,2006-11-30,2007-04-03,90,214
71001600,45.456394338895166,-93.5763799675173,2007,Y,2007-11-24,2008-04-20,84,232
71001600,45.456394338895166,-93.5763799675173,2014,Y,NA,2015-04-01,NA,212
71001600,45.456394338895166,-93.5763799675173,2015,Y,NA,2016-03-13,NA,194
71001600,45.456394338895166,-93.5763799675173,2016,Y,NA,2017-03-07,NA,187
71001600,45.456394338895166,-93.5763799675173,2017,Y,2017-12-09,2018-04-30,99,241
71001600,45.456394338895166,-93.5763799675173,2018,Y,NA,2019-04-16,NA,227
71001600,45.456394338895166,-93.5763799675173,2020,Y,NA,2021-03-24,NA,204
71004000,45.48653919978948,-93.51875158282888,2001,Y,NA,2002-04-15,NA,226
71004000,45.48653919978948,-93.51875158282888,2002,Y,2002-11-16,2003-04-03,76,214
71004000,45.48653919978948,-93.51875158282888,2004,Y,NA,2005-04-04,NA,215
71004000,45.48653919978948,-93.51875158282888,2006,Y,2006-11-30,2007-04-06,90,217
71004000,45.48653919978948,-93.51875158282888,2007,Y,2007-11-26,2008-04-22,86,234
71004000,45.48653919978948,-93.51875158282888,2014,Y,NA,2015-04-04,NA,215
71004000,45.48653919978948,-93.51875158282888,2021,Y,NA,2022-04-13,NA,224
71004000,45.48653919978948,-93.51875158282888,2022,Y,2022-11-29,2023-04-21,89,232
71004100,45.48685985901623,-93.58701450210164,1982,Y,NA,1983-04-09,NA,220
71004100,45.48685985901623,-93.58701450210164,1983,Y,NA,1984-04-10,NA,222
71004100,45.48685985901623,-93.58701450210164,1984,Y,NA,1985-04-10,NA,221
71004100,45.48685985901623,-93.58701450210164,1985,Y,NA,1986-04-08,NA,219
71004100,45.48685985901623,-93.58701450210164,1986,Y,NA,1987-03-19,NA,199
71004100,45.48685985901623,-93.58701450210164,1987,Y,NA,1988-04-05,NA,217
71004100,45.48685985901623,-93.58701450210164,1988,Y,NA,1989-04-16,NA,227
71004100,45.48685985901623,-93.58701450210164,1989,Y,NA,1990-04-01,NA,212
71004100,45.48685985901623,-93.58701450210164,1990,Y,NA,1991-04-04,NA,215
71004100,45.48685985901623,-93.58701450210164,1991,Y,1991-11-03,NA,63,NA
71004100,45.48685985901623,-93.58701450210164,1992,Y,1992-11-14,1993-04-10,74,221
71004100,45.48685985901623,-93.58701450210164,1993,Y,1993-11-10,1994-04-02,70,213
71004100,45.48685985901623,-93.58701450210164,1994,Y,1994-11-28,1995-04-08,88,219
71004100,45.48685985901623,-93.58701450210164,1995,Y,1995-11-09,1996-04-23,69,235
71004100,45.48685985901623,-93.58701450210164,1996,Y,1996-11-12,1997-04-15,72,226
71004100,45.48685985901623,-93.58701450210164,1997,Y,1997-11-12,1998-03-28,72,208
71004100,45.48685985901623,-93.58701450210164,1998,Y,1998-12-20,1999-03-30,110,210
71004100,45.48685985901623,-93.58701450210164,1999,Y,1999-12-06,2000-03-09,96,190
71004100,45.48685985901623,-93.58701450210164,2000,Y,2000-11-15,2001-04-15,75,226
71004100,45.48685985901623,-93.58701450210164,2001,Y,2001-11-28,2002-04-15,88,226
71004100,45.48685985901623,-93.58701450210164,2002,Y,2002-11-15,2003-04-02,75,213
71004100,45.48685985901623,-93.58701450210164,2003,Y,2003-11-24,2004-04-03,84,215
71004100,45.48685985901623,-93.58701450210164,2004,Y,2004-11-25,2005-04-05,85,216
71004100,45.48685985901623,-93.58701450210164,2005,Y,2005-11-20,2006-04-06,80,217
71004100,45.48685985901623,-93.58701450210164,2006,Y,2006-11-30,2007-04-01,90,212
71004100,45.48685985901623,-93.58701450210164,2007,Y,2007-11-23,2008-04-21,83,233
71004100,45.48685985901623,-93.58701450210164,2008,Y,2008-11-18,NA,78,NA
71005500,45.48685924285131,-93.62667669277567,1991,Y,1991-11-02,NA,62,NA
71005500,45.48685924285131,-93.62667669277567,2001,Y,NA,2002-04-15,NA,226
71005500,45.48685924285131,-93.62667669277567,2002,Y,2002-11-28,2003-04-04,88,215
71005500,45.48685924285131,-93.62667669277567,2003,Y,2003-11-22,2004-04-03,82,215
71005500,45.48685924285131,-93.62667669277567,2004,Y,2004-11-22,2005-04-04,82,215
71005500,45.48685924285131,-93.62667669277567,2005,Y,2005-11-28,2006-04-05,88,216
71005500,45.48685924285131,-93.62667669277567,2007,Y,2007-11-23,2008-04-21,83,233
71005500,45.48685924285131,-93.62667669277567,2014,Y,2014-11-14,2015-04-02,74,213
71005500,45.48685924285131,-93.62667669277567,2021,Y,2021-12-07,2022-04-12,97,223
71005500,45.48685924285131,-93.62667669277567,2022,Y,2022-11-20,NA,80,NA
71005700,45.376501172495146,-93.66900179589794,2001,Y,2001-12-20,2002-04-15,110,226
71005700,45.376501172495146,-93.66900179589794,2002,Y,2002-11-03,2003-04-03,63,214
71006700,45.39170354072551,-93.74428857768285,2001,Y,2001-12-14,2002-04-10,104,221
71006700,45.39170354072551,-93.74428857768285,2002,Y,2002-11-25,2003-04-01,85,212
71006700,45.39170354072551,-93.74428857768285,2006,Y,2006-12-01,2007-04-01,91,212
71006700,45.39170354072551,-93.74428857768285,2007,Y,2007-11-23,NA,83,NA
71006700,45.39170354072551,-93.74428857768285,2012,Y,NA,2013-04-30,NA,241
71006700,45.39170354072551,-93.74428857768285,2013,Y,NA,2014-04-23,NA,234
71006700,45.39170354072551,-93.74428857768285,2018,Y,2018-12-08,NA,98,NA
